PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 PC21 PC22 PC23 PC24 PC25 PC26 PC27 PC28 PC29 PC30 PC31 PC32 PC33 PC34 PC35 PC36 PC37 PC38 PC39 PC40 PC41 PC42 PC43 PC44 PC45 PC46 PC47 PC48 PC49 PC50 PC51 PC52 PC53 PC54 PC55 PC56 PC57 PC58 PC59 PC60 PC61 PC62 PC63 PC64 PC65 PC66 PC67 PC68 PC69 PC70 PC71 PC72 PC73 PC74 PC75 PC76 PC77 PC78 PC79 PC80 PC81 PC82 PC83 PC84 PC85 PC86 PC87 PC88 PC89 PC90 PC91 PC92 PC93 PC94 PC95 PC96 PC97 PC98 PC99 PC100 
 3.385753e+00 -1.308812e+00 -1.477484e+00  2.038507e+00 -2.785116e+00 -9.695343e-02  8.493145e-02 -4.151648e-01 -5.721725e-01 -2.937506e-01 -1.598067e+00 -5.027080e-02  2.611089e+00  2.660624e-01  2.405675e+00  9.534247e-01  1.829738e+00 -4.108734e-01  7.238922e-01 -6.060738e-01  3.628144e-01 -1.775468e+00 -5.787631e-01 -1.887959e+00  8.336111e-01 -7.082562e-01  3.479624e-01  1.152373e+00  9.239641e-01 -1.472084e+00  7.070246e-01  6.998513e-01 -1.843949e+00 -6.540441e-01 -7.050938e-01  6.130858e-01  2.087013e+00  1.916363e-01  1.141954e+00  5.141709e-01 -6.852926e-01 -9.780848e-01 -8.376707e-01  1.716084e-01  1.814249e-02 -4.113994e-01 -1.008553e+00 -2.151990e-01  1.906633e-01 -7.904292e-01 -4.925344e-02 -6.742596e-01  1.386228e+00  8.796635e-02 -2.236689e-01 -4.607368e-01 -1.062463e-01  2.686752e-01 -9.725762e-02 -3.814789e-01 -3.627804e-01 -5.323312e-03 -1.085532e-01 -1.952251e-01  5.174236e-02 -1.024347e+00 -1.017200e+00 -1.567980e-01  1.542591e-01 -3.822711e-01 -2.766913e-01  1.535611e-01 -6.103910e-02  4.945420e-01 -7.628911e-01  3.510275e-01 -5.532353e-01 -3.672986e-02 -1.112160e-01  9.962022e-02  1.226129e+00  4.075806e-01  1.695694e-01 -1.087895e-04 -5.203558e-02 -4.029292e-01  4.910371e-02 -9.163719e-02  1.141265e-01  2.583946e-01  2.627865e-01 -2.917209e-01  2.126665e-01 -1.064580e-01 -2.105764e-01 -9.337118e-02  2.266602e-01 -4.906292e-02 -9.628810e-02 -5.912965e-03  2.000000e+00
-3.368833e+00  2.935368e+00  4.701976e-01  1.734628e+00 -2.137287e+00 -2.897137e+00 -3.547399e-01 -1.616262e+00 -1.301766e+00 -2.569500e+00 -6.432687e-01  1.744376e+00 -1.646713e+00 -8.277562e-01 -8.249432e-01 -1.377285e+00 -5.406359e-01 -2.182907e+00 -3.000503e-01 -7.403041e-01  5.742945e-01 -1.099800e+00 -2.901910e-01  2.582004e-01 -3.426042e-01 -9.410120e-01 -7.567410e-01 -2.373994e-01  2.793348e-01  1.798025e+00 -5.941158e-01 -3.509817e-01 -1.089497e+00  1.503653e-01 -3.450505e-01 -8.392134e-01 -1.436170e+00 -1.199906e-01 -7.549669e-01  5.082510e-01  6.586069e-01  1.835703e-02 -1.897890e-02  1.093788e+00  5.563882e-01  1.468007e-01 -8.612276e-01  1.648606e+00 -6.897627e-01 -2.822194e-01  7.588482e-01  5.907654e-02 -3.362417e-01 -3.862162e-01 -1.220995e-01  3.417411e-01 -8.078747e-01 -1.049916e+00 -1.954289e+00 -1.965094e-01 -1.304879e+00  1.501168e-01 -2.523698e-01  1.426648e-01  4.099413e-01  2.749137e-01  5.944324e-01 -3.412602e-02  1.925046e-01  2.112108e-01 -1.831353e-01  7.499477e-01  8.083392e-01  2.267616e-01  4.377816e-02 -1.779600e-01 -1.393512e-01  7.351621e-02  6.298891e-02 -5.397887e-01  1.844114e-01 -1.927617e-01 -1.427390e-01 -1.380070e-01 -2.083033e-01  5.733418e-01  3.885485e-01  3.103028e-03  3.237234e-02 -7.485509e-02  8.993441e-02  1.222699e-01  9.371154e-02 -8.169065e-02  1.195101e-01 -3.853760e-02  2.211710e-02 -1.502563e-01 -4.235364e-02 -5.021706e-02  2.000000e+00
-3.574268e+00 -5.931643e+00 -8.222156e-01 -3.705630e+00 -1.150283e-01  3.404836e+00  1.882349e+00 -3.439307e-01 -4.108586e-01  1.554143e+00  2.091635e+00 -2.715442e+00 -1.485585e+00  1.118969e+00  1.184228e+00  5.125216e-01 -2.432925e-01 -3.159144e-01  1.757927e+00 -2.495866e-01  1.425768e-01  1.705264e+00 -5.364018e-01  5.480017e-01 -6.563040e-01 -1.587717e+00 -6.294713e-01 -1.957882e+00 -7.980159e-01 -1.112509e+00 -9.899991e-02 -8.959146e-01 -7.184903e-02  4.604108e-01 -9.816945e-01 -2.780490e-01 -1.405561e+00  5.216654e-01  1.148590e+00  3.671986e-01  6.634021e-01  1.596946e+00 -1.943303e+00  1.702543e+00 -1.723160e+00  9.408317e-01  6.352557e-01 -3.918408e-01 -4.665253e-01  3.006186e-01 -1.841677e-03 -3.034146e-01  1.726193e+00 -3.398793e-01 -1.239326e+00 -5.838095e-01 -1.254349e+00 -3.137560e-01  6.765717e-02 -5.503268e-01 -5.354853e-01  3.273983e-01  3.044500e-01 -1.841477e-01  4.523669e-01  6.430902e-01 -7.751285e-01  2.738469e-01  6.341574e-01  4.247154e-01  3.434002e-01 -5.522593e-01  1.578535e-01  7.420756e-01 -1.774371e-01  4.550606e-01  7.279928e-02 -2.509819e-01 -4.189368e-01  3.826274e-01 -7.971447e-02 -8.946603e-01 -4.311123e-01  9.449990e-03 -1.854212e-01  1.918176e-01 -1.877737e-01 -1.847469e-02 -2.056100e-01 -3.342026e-01  1.043768e-01  2.153077e-01 -2.792858e-01 -8.045354e-02  3.275965e-02 -1.262992e-02  7.799299e-02  8.123861e-02  3.894763e-03  9.957071e-03  2.000000e+00
 4.062530e+00 -7.358984e-01  7.972770e-01  2.164112e+00  4.506422e-01 -2.371135e+00 -3.786309e-01  1.099494e+00  2.039492e+00  1.244201e+00 -5.710371e-01 -1.813058e-01 -1.223624e+00 -6.910847e-01 -1.963987e+00  1.779053e+00 -6.379360e-01  1.479095e+00 -1.791581e+00  4.232539e-01 -4.104329e-01  5.432930e-01  2.932293e-01  5.785347e-01  8.862292e-01  1.478469e-01 -1.541108e-01 -2.411649e+00 -1.006786e+00  3.495958e-01  2.159745e-01 -1.255544e-01 -6.868320e-01  1.219313e+00  7.620753e-01 -1.004697e+00  6.163142e-01  8.427245e-01  7.807988e-01  5.281616e-01 -6.470798e-01  1.385323e+00 -9.779539e-01 -3.722941e-01  1.293582e+00 -5.613603e-01 -3.333209e-01 -2.416680e-01 -3.904009e-01 -8.157123e-03 -2.114907e+00  1.104009e-01 -1.218159e-01 -1.223509e+00 -5.001942e-01  1.671493e-01 -1.749115e-01 -2.245226e-01  1.906617e-01 -1.201599e+00  1.455357e-01 -5.310320e-01 -4.412110e-02  3.081319e-02 -1.153111e+00 -5.249320e-01 -2.139368e-02  8.164133e-01 -1.533845e-02 -1.399828e-01  1.180352e-01  6.792838e-01 -1.738766e-01 -5.959683e-01 -7.527142e-02 -4.591110e-02  2.524703e-01 -1.621241e-01  1.795775e-01  4.836771e-01  2.340696e-01  2.593572e-01 -5.810873e-01  2.321849e-01 -4.482417e-01  1.723589e-01  5.173577e-02  6.038716e-01  2.674854e-01  3.607768e-01  8.509233e-03 -2.905705e-01 -4.665043e-01  3.279673e-01  5.340077e-01 -1.660383e-01 -2.258666e-01 -5.165914e-02 -2.472384e-02  1.214698e-02  2.000000e+00
-1.183486e+00  1.692638e+00 -1.069159e+00  5.064368e+00  3.075543e+00  4.525966e-02  3.330767e+00 -5.491414e-01 -1.373871e+00  3.435080e-01 -1.925074e+00 -1.152784e+00  8.149385e-01  6.018814e-01 -4.597031e-02  9.771598e-01 -8.112658e-02  3.323468e-01  5.930940e-01  3.997506e-01 -1.163861e+00 -3.071972e-01 -1.481445e+00  1.396232e+00 -4.451017e-01 -7.153167e-01  4.101634e-01  2.163597e-01  7.189901e-01 -1.091206e+00  3.772729e-02 -2.095296e-01  1.517478e+00 -1.983589e+00  2.987954e-01  8.958207e-01  7.905814e-01 -3.592326e-01  1.029686e+00  3.796121e-01 -5.258045e-01  8.969264e-01 -1.159645e+00 -1.274722e-03 -4.445089e-02 -1.717028e+00  1.620119e+00  8.269929e-01 -1.404059e-01  1.202933e+00  1.023743e+00  8.870115e-01 -4.695969e-01 -9.701067e-02 -3.073791e-01 -1.250761e+00 -4.279479e-01 -2.121138e-01 -5.039833e-01 -2.715976e-01  7.296270e-02  2.313100e-01  2.123113e-01 -4.838362e-02 -6.807770e-01 -3.144524e-01  1.319891e+00 -1.676925e-01 -4.032568e-01 -6.592897e-02 -5.981042e-02  3.023786e-01  7.932813e-02  4.128132e-01 -6.034195e-02 -2.229035e-01 -1.935888e-01  7.414173e-01  2.647045e-01  4.471326e-01 -1.501136e-01  1.897985e-01  2.814808e-01 -2.154094e-02 -3.730411e-01 -3.617931e-01 -8.719378e-02 -3.668439e-02 -1.462064e-01 -2.472747e-01 -8.172422e-02  1.775855e-02 -6.503575e-02  1.331024e-03 -1.521046e-01 -2.241983e-01  2.020520e-01 -1.051226e-02  1.427598e-02  1.669378e-03  2.000000e+00
 2.484789e+00 -1.462982e+00  3.183018e+00  3.740945e+00  1.539617e+00  2.076474e+00  1.977122e+00 -1.366786e+00 -1.185269e-01  5.999870e-01  1.262280e+00 -1.798501e+00  7.991468e-01 -8.208883e-01 -2.624861e-01  1.932377e+00  7.613156e-01 -1.344565e+00 -2.484917e-01 -1.216177e-01  4.695997e-01 -3.387283e-01  1.185977e+00 -2.123039e+00 -1.625139e+00 -3.429028e-01 -1.049737e+00 -1.869670e-01 -2.634026e+00 -7.876801e-01 -1.411053e-01  7.692662e-02  1.157351e+00 -9.319517e-01 -1.352730e+00  3.315874e-01  1.498746e+00  3.924632e-01  1.021014e+00 -1.767760e+00  1.896424e+00  1.905716e+00 -1.159986e+00  2.421030e-01 -8.325908e-01  3.834124e-02 -1.313937e+00  1.947993e-01 -1.491072e-01 -5.811003e-01 -1.665177e-01 -1.035440e-01 -5.928596e-01 -1.158870e+00  2.628995e-03  8.785484e-01  7.155138e-01 -5.727363e-01 -6.171662e-01 -5.693503e-01  1.422813e-01  7.711075e-01  5.025959e-01  1.325382e-01 -1.415885e-01  5.558481e-01 -3.539251e-01 -5.019546e-01 -3.662687e-01 -6.604497e-01  4.270311e-01 -2.847848e-01 -1.493587e-01 -2.570044e-01 -5.626687e-02 -2.832726e-01 -9.367908e-02 -1.705782e-01  1.244131e-01 -7.947699e-01 -4.847028e-01  2.382511e-01  6.387034e-01 -3.202289e-01  1.477633e-01 -6.714906e-02  4.794911e-02 -2.132620e-03 -7.384421e-02 -8.626622e-02 -5.062395e-02  8.017127e-02  1.230367e-01 -5.204838e-02 -1.812134e-02 -5.897491e-02 -1.906632e-01  2.767125e-01  7.587797e-02  4.755378e-03  2.000000e+00
 3.529443e+00  2.537820e-01 -1.076458e-02 -4.987359e-01 -3.221438e+00 -3.304646e-01  2.679947e+00  3.637612e-01 -1.874528e+00 -1.074767e+00  6.509912e-01 -6.110321e-01  2.110021e+00  1.630896e+00  1.953594e-01  7.926154e-01  7.766620e-01  2.023973e+00 -1.247670e+00 -2.884671e-01  2.439155e+00 -1.215969e+00  3.327186e-01 -6.698265e-02 -7.273794e-01 -7.698718e-01 -9.381237e-01  1.864286e+00 -8.618345e-01  5.315736e-01 -4.063488e-01 -1.096395e+00 -1.467496e+00  4.190215e-01 -1.796554e+00  7.593175e-01 -4.962141e-01 -5.602756e-01 -1.159707e+00 -1.211394e-01 -3.479744e+00 -2.573359e-01 -5.688851e-01  1.322407e-02  1.395089e-01  5.454224e-01 -4.870036e-01  2.273487e-01 -5.915650e-01  8.481810e-01 -3.138933e-02 -6.187252e-01  1.352257e+00  2.384149e-01  3.102800e-01  4.636136e-01  5.366431e-01 -3.238865e-01 -5.729765e-01 -1.808423e-01 -8.807708e-01  3.638807e-01 -2.768987e-01 -6.735384e-01  4.944584e-01 -1.347553e-01 -4.604968e-01 -6.863299e-03  1.041662e+00  4.726297e-01 -1.385127e-01  5.341237e-01  2.016101e-01 -1.152583e-01 -3.491204e-01  5.160019e-01  3.294133e-02 -1.930981e-01  2.054486e-01 -3.178022e-01 -1.700012e-02  1.280618e-01 -1.458148e-01 -8.153313e-02  9.045278e-02  2.305082e-01 -3.481496e-01  2.790770e-01  2.924537e-01 -2.480480e-01  1.715499e-01  7.551788e-02  2.003697e-01  7.650488e-02  2.513718e-01  1.333603e-01  1.164745e-01 -2.753462e-01  9.718316e-02 -6.022823e-03  2.000000e+00
 2.714717e-01  2.356549e+00 -1.835343e+00 -5.074118e-02  2.437824e+00  1.386015e+00 -8.197457e-01 -3.447685e+00  7.034968e-01 -1.425154e+00 -3.406058e+00  1.992784e+00  1.267954e+00  3.958421e-01  1.364764e-01 -9.545721e-01 -5.083884e-01  1.628003e-01  4.761717e-01 -4.309204e-01  5.327221e-01 -1.795770e-01  1.394270e+00 -4.500258e-01  4.654162e-01 -4.865742e-02 -3.909368e-01 -1.173530e+00 -4.405599e-02  9.649286e-01 -1.072406e+00  6.872485e-01  2.034778e+00  2.652129e-01 -1.262999e+00 -2.370599e+00 -3.223307e-01 -1.785614e+00  1.013552e+00  8.989872e-01  1.214923e+00 -2.359797e-01  7.847488e-02  6.835219e-01  1.445245e+00  9.381405e-01 -9.009964e-02 -6.043967e-01 -8.121695e-01  1.184313e+00 -1.121118e-01 -2.334788e-01 -8.583400e-01  1.505664e+00 -6.696522e-01  3.165752e-01  9.289449e-01  2.877142e-01 -1.920406e-01  6.639332e-01 -1.236569e+00 -6.409980e-01 -1.040874e+00  2.196941e-01  8.978246e-01 -8.320303e-01 -5.909984e-01 -6.999054e-01  8.076308e-01  3.030663e-01  3.390681e-01 -4.609174e-01  6.663895e-02 -4.012266e-01 -5.742816e-01  3.234580e-01  4.449432e-01  3.962632e-01 -2.268821e-01 -2.447786e-01 -1.767814e-01  1.969669e-01 -3.778582e-01 -1.204578e-01 -2.704304e-01 -5.094801e-02  5.727917e-02  3.736512e-01 -6.802819e-02 -1.955665e-01 -5.515447e-03  2.095147e-01 -1.981459e-01  4.867730e-02 -4.305140e-02 -1.111126e-01  2.722615e-01 -4.330604e-03  6.655606e-03 -7.405851e-03  2.000000e+00
 3.810258e+00  6.636522e+00 -6.888590e-01  2.289365e+00 -5.040332e-01 -2.447372e-01  5.663792e-01 -1.053492e-02  9.106377e-01 -1.484047e+00  2.008280e+00 -1.600983e+00 -6.728235e-02  3.048814e+00 -1.099406e+00  2.250106e-01 -3.161625e+00 -1.327692e+00  1.459096e+00  1.285012e+00  1.191748e+00 -4.001502e-01 -1.865445e+00 -5.681701e-01 -1.004187e+00 -8.976376e-01  1.354457e+00  4.389333e-01 -2.562599e-01  1.053499e-02  5.068278e-01 -2.248584e+00 -1.398002e+00 -2.427874e-01 -5.296231e-01  7.050338e-01 -4.800812e-02 -3.340730e-01  2.086296e+00 -1.374767e+00 -4.508565e-01 -3.227868e-01  4.707973e-01  4.830451e-02  5.883117e-01 -9.423756e-01 -4.046591e-01  4.059264e-01 -6.828438e-02 -8.816244e-01 -9.834667e-01  7.638886e-01 -4.486625e-02 -2.463744e-01 -7.990552e-01 -3.708212e-01  8.518746e-01  4.670129e-01 -3.620840e-01  1.227011e-01  4.572879e-01  6.342209e-01  1.484743e-01  4.184488e-01  7.841906e-01  1.995147e-01  2.961329e-01  1.156481e+00  3.862953e-01  6.163766e-01  2.586700e-01 -7.055839e-01 -3.427532e-01  3.094539e-01 -3.827850e-01 -4.169678e-01  4.399470e-01 -5.066988e-01  9.439472e-02  6.125252e-02  6.080938e-01 -1.320980e-02 -1.785666e-01  2.495320e-01  2.733561e-01 -1.894436e-01 -1.337394e-02 -4.844999e-01 -1.819873e-01 -1.187334e-01  1.682860e-01  1.524409e-01 -1.400564e-01 -1.689151e-01  1.271452e-01  2.335954e-01  7.426740e-02 -9.046604e-02 -3.251341e-02  5.392918e-02  2.000000e+00
 2.501325e+00  1.305976e-01  1.784587e+00  8.431739e-03  2.854427e-01 -6.139701e-01 -9.280723e-01  1.405712e-02 -3.165154e+00 -8.546499e-01  5.169504e-01  1.416424e+00 -1.798778e+00  5.280012e-01  1.109632e+00 -8.655010e-01  2.283721e-01 -7.602958e-02 -1.085944e+00  1.147237e+00  1.636633e+00  7.374908e-01  9.345967e-01 -1.387379e+00  6.813271e-01  9.714108e-01  7.822456e-01 -1.956103e+00  8.345448e-01  5.278410e-01 -6.881348e-01  4.469521e-01 -1.514999e+00  1.856397e+00 -4.482869e-01 -9.497688e-01 -5.175793e-01 -1.199810e-01  1.022331e+00  8.172888e-01  1.888046e-01  6.869642e-01  8.590402e-01  1.067628e+00 -1.152043e+00 -8.554149e-01  2.094520e+00 -3.538865e-01  3.895889e-01  3.761486e-01  7.034623e-01 -4.374186e-01 -6.636281e-01  6.319357e-01 -2.504149e-01  1.043269e-01 -1.031691e+00 -2.325558e-02  7.182715e-01 -3.934709e-01 -6.474276e-01  1.058821e-01  3.158579e-01  3.492806e-01  1.121790e-01  6.458802e-02  5.526079e-01  2.250983e-01 -9.318513e-01  1.864489e-01  4.480813e-01  1.113433e+00 -4.753872e-01  1.097339e-01 -1.926540e-01 -3.418238e-01  3.804104e-01 -3.703679e-01  3.294714e-01 -2.245350e-01  8.981895e-02 -2.933929e-01  5.428079e-01 -4.864707e-01 -3.723151e-02 -2.530259e-01 -2.526378e-01  7.570193e-02 -2.609555e-01 -3.614860e-02 -3.286270e-01 -1.393120e-01  2.444772e-02  6.221428e-02 -1.769109e-02 -2.130439e-02  1.127140e-01 -1.250264e-01 -8.255441e-02  1.105234e-02  2.000000e+00
 4.806922e-01  9.445876e-01 -8.041900e-01 -2.336344e-01  1.231373e+00  6.277082e-02 -4.400300e-01  3.427956e-01  1.444926e+00 -1.427713e-01  1.157567e+00 -2.019182e+00  2.470674e+00 -1.031031e+00  2.221570e+00 -2.280814e+00  1.646649e+00  8.300730e-01 -2.733345e+00  9.149908e-01 -1.134468e+00  2.883200e-01 -2.055969e-01 -1.826576e+00  1.167170e+00 -3.575449e-01  8.225057e-01 -3.188030e-01  5.353609e-01  5.761266e-01  1.587094e+00  6.629641e-01  1.031780e+00  3.236418e-01 -6.029968e-01  5.033708e-01  1.310449e-01  1.368493e+00  5.333581e-01 -3.226272e-01 -7.436857e-01  1.713896e+00  4.278567e-01 -1.345016e+00  1.732570e+00  8.401356e-01 -6.371161e-02  5.517810e-01  3.692546e-01 -1.990683e-01  2.242010e-01  3.163391e-01  9.943151e-01  2.218347e-01 -1.601363e-01 -4.847211e-01 -2.153333e-01  4.302821e-01  1.736869e-01 -8.246785e-02 -2.066263e-01  7.466432e-01  1.105269e+00 -8.613592e-01 -4.701425e-01 -4.873208e-01 -4.548285e-01 -2.897088e-01  1.494530e-03  1.222191e+00 -1.755070e-01 -7.614886e-01 -6.628663e-01 -2.501224e-01  3.894305e-01 -1.693083e-01  3.716833e-01 -4.979817e-02 -2.545305e-01  3.672571e-01  1.041032e-01  7.317863e-01 -4.482648e-02 -6.356418e-01 -1.421738e-01  2.429208e-01 -2.531396e-01 -1.806460e-02 -2.039610e-01 -3.641831e-01 -2.028906e-01  2.707725e-01 -1.563400e-01 -2.838198e-01 -1.645129e-01 -1.039084e-01 -1.232681e-01 -2.676915e-03  1.064791e-01 -1.774850e-02  2.000000e+00
 5.877731e-01  4.298322e+00 -3.437810e+00  1.607307e+00 -1.309905e+00 -1.209803e+00  1.738051e+00 -2.642574e+00 -1.148826e+00 -5.338382e-01 -1.577337e+00  1.388798e+00 -1.352211e+00  1.238732e+00  1.114329e+00 -1.807652e+00  3.433425e-01 -4.073699e-01  1.268240e+00  2.026238e+00  1.163615e+00  3.079025e-01  7.761738e-02 -5.162727e-01 -5.968634e-01 -1.895624e-01  2.661716e-01 -7.655226e-01 -1.118310e+00 -1.550492e+00  1.120288e-01  2.710886e-01  6.308195e-01  1.005690e+00  1.084437e-01 -4.089276e-01 -4.131507e-01 -2.646204e-01 -1.227039e+00  9.568968e-02  1.427017e+00 -5.078957e-01  1.527589e-01 -1.609360e+00 -6.154967e-01  1.869292e+00  1.652781e-01  4.883760e-01  3.436947e-01  4.171175e-01 -5.084704e-01  7.502787e-01 -2.994209e-01  1.112235e+00 -3.303523e-01  5.753136e-01 -1.213763e-01 -6.552651e-01  1.989617e-01 -4.240079e-01  1.025777e-01 -2.144127e-01  1.043166e+00  8.325380e-02  5.459889e-01  1.053957e+00  4.964686e-01 -8.839258e-02 -8.946355e-01  6.033697e-01  3.539637e-01  1.571595e-01  2.769909e-01  2.502747e-02  2.846084e-01  2.552907e-01  3.941771e-01  8.438461e-01 -3.185661e-01  3.360045e-02 -3.039736e-01 -4.945166e-02 -4.881081e-01 -8.370727e-02  6.533386e-02 -6.263551e-02  4.443722e-01  3.932155e-01 -1.866184e-01  4.370324e-01  1.667422e-01 -8.894479e-02 -1.090547e-01  1.141872e-01  3.461482e-01 -2.407322e-01  2.739496e-01  1.763578e-02 -3.327700e-02 -8.455859e-03  2.000000e+00
-3.332105e+00 -3.597428e+00 -1.909076e+00  3.175988e+00  1.792206e+00  1.549756e+00  4.436338e-01 -2.476614e+00  2.623002e+00  7.369437e-01  6.457656e-01  2.516752e+00 -9.581207e-02 -1.936332e-01  1.457202e-01 -1.740045e+00  5.436505e-01  2.976544e+00 -4.780205e-01  9.164143e-02  6.208264e-01  6.109611e-01 -3.857867e-01 -1.664501e+00  8.565044e-01 -6.461178e-01 -2.654194e-01  2.011165e+00 -8.977436e-01  6.599556e-02 -1.379770e+00  6.006379e-01  1.896854e-01  8.047052e-01  8.011493e-01  3.141679e-01 -6.426977e-01 -2.392175e-01 -1.471973e-01 -2.456137e+00 -2.069783e-01 -1.540465e-01 -9.213614e-01  1.535697e-01  3.052441e-01 -7.933864e-02  1.823073e-01  5.390988e-01  2.870128e-02  9.017677e-01  6.469128e-01 -1.622763e+00 -3.584978e-01 -1.912441e-01 -6.255397e-01 -3.297141e-03  5.550832e-01 -1.396924e-01  7.652660e-01  7.893660e-01  5.968329e-01 -7.043347e-01  2.459486e-01 -1.192863e+00  1.682208e-01 -5.040921e-01 -2.865593e-01  3.075075e-01 -2.128669e-01 -1.895718e-01  9.798077e-01  2.525546e-01 -1.754955e-01  4.573949e-01  2.145295e-02  2.172537e-02 -5.379192e-01  2.494385e-01  6.172553e-01 -1.543842e-01  4.014684e-01 -1.986476e-01  3.825405e-03  4.241366e-01 -4.360278e-01 -3.256483e-01  4.202471e-01 -3.178807e-02  5.083265e-01 -3.069001e-01  1.542929e-01  4.763385e-01  3.715128e-01  2.008121e-01  1.981151e-01  9.161097e-02  6.831481e-02  1.290412e-01 -6.692318e-02  5.413402e-03  2.000000e+00
-5.336152e+00  7.156784e-01  1.753335e+00 -1.025898e-01  1.132806e+00  9.678336e-02 -6.871733e-01 -5.789505e-01  1.344046e+00  4.105007e-01  1.739639e+00  2.892896e-01 -1.831962e+00  8.907831e-02  2.141527e+00  1.715204e+00  3.735065e-01 -1.953808e+00  2.656177e+00  6.391517e-01 -1.798769e+00  4.600844e-01  2.241355e-01 -8.161102e-01  6.987764e-01 -3.502230e-01  5.464313e-01 -1.253685e-01  1.699231e+00  3.487388e-01  5.055802e-04  7.009451e-01  1.114962e+00  2.301228e-01  1.179457e+00  1.128596e+00  1.164090e+00 -7.530772e-01 -5.020160e-01 -1.589201e+00  2.438756e-01  1.583028e+00 -6.074020e-01 -6.534283e-01 -2.320243e-02  5.887858e-01 -1.361266e-01  5.790986e-01  5.624049e-01  5.251707e-02  1.112097e-02 -6.794474e-01  1.016306e-01 -3.854699e-01 -8.774467e-01 -6.287924e-01  8.107291e-01 -3.521704e-01 -1.409663e-01 -7.157713e-01 -4.952422e-01 -3.640237e-01 -9.573640e-01  3.073833e-01  8.466351e-01  5.628488e-01  6.870591e-01 -4.926573e-01  6.770336e-01 -4.291887e-02 -4.656394e-01  1.238472e-02  1.796008e-01  2.917521e-01 -2.893572e-01 -1.576267e-01  6.539960e-02 -9.671846e-01 -8.234273e-02  1.417516e-01 -5.421345e-01  5.442897e-01 -1.800067e-01  4.098791e-01 -5.361590e-02 -3.616170e-01  2.409394e-01 -2.499320e-01  4.103625e-01 -7.480905e-02  3.445438e-02 -1.598168e-01 -1.172202e-01  5.155312e-01  5.819577e-03 -4.586115e-01 -1.583851e-01 -1.334806e-01  1.054363e-01 -2.977127e-02  2.000000e+00
-4.164560e+00  2.618620e+00 -2.683506e+00  1.331155e+00 -5.652244e-01 -1.680861e+00 -2.443436e+00 -1.323520e+00 -8.946571e-01 -2.213344e+00 -1.266297e+00 -3.053430e-02  1.435072e+00 -4.163266e-02 -4.568373e-01  1.175690e+00 -1.060198e+00  2.166945e+00 -2.201460e+00  1.106342e+00  3.643592e+00 -2.492207e+00 -1.156810e+00  2.371222e+00  2.083981e+00  9.539229e-01  1.076139e+00  1.123717e+00  7.559106e-02 -7.334289e-01 -1.500730e-01  9.076994e-01  3.955791e-01  4.530649e-01 -6.711076e-01  2.539438e+00 -7.086148e-01 -4.198902e-01 -2.796393e-01 -1.490581e+00  8.461927e-01  9.555110e-01  9.522466e-01  7.415225e-01 -4.042512e-01  5.782945e-01 -3.197951e-01 -4.163410e-01  2.592523e-01  4.894357e-01  8.772769e-01  2.141754e-01 -1.078066e+00  3.147410e-01  1.918629e-02  9.273105e-01 -1.563522e-01 -5.997988e-01  5.480245e-01  2.362331e-01 -1.060069e-01  1.939904e-01 -4.034504e-01  5.826761e-01  6.939438e-01 -2.782690e-01  1.738177e-01  7.047280e-01  1.646405e-01 -3.848340e-01 -2.315216e-01 -1.274676e-01  1.189920e+00  4.628019e-01  5.346651e-01 -8.696588e-03 -4.206437e-01  2.194519e-01 -4.976794e-01  4.058315e-01  1.055317e-01  2.571752e-01  2.680515e-01 -2.889558e-01  5.237803e-01  3.555989e-01 -4.617277e-01 -1.127469e-02 -1.340025e-01  1.520726e-01 -5.473848e-02 -4.867266e-02 -3.002756e-01  9.021835e-02 -4.335294e-01 -1.447302e-01 -1.555723e-01  2.488831e-01  3.602565e-02  1.676618e-02  2.000000e+00
